timestamp;leftHandX;leftHandY;leftHandZ;rightHandX;rightHandY;rightHandZ
1/24/2025 9:34:27 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:29 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:29 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:29 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:29 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:29 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:30 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:31 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:34:31 PM;-0.5775449;1.246198;2.841852;-0.4870914;1.409606;2.211984
1/24/2025 9:34:31 PM;-0.4791257;1.27097;2.815392;-0.4743215;1.401659;2.212815
1/24/2025 9:34:31 PM;-0.3596016;1.317939;2.771423;-0.4512401;1.387175;2.222341
1/24/2025 9:34:31 PM;-0.32873;1.366805;2.737867;-0.4196168;1.370464;2.238978
1/24/2025 9:34:31 PM;-0.1685138;1.36613;2.723796;-0.3856107;1.341227;2.259053
1/24/2025 9:34:31 PM;-0.1351578;1.32139;2.695081;-0.3861357;1.332759;2.298581
1/24/2025 9:34:31 PM;-0.2090719;1.280656;2.682885;-0.4062399;1.325609;2.348442
1/24/2025 9:34:31 PM;-0.2300388;1.271868;2.700432;-0.3984058;1.332463;2.333598
1/24/2025 9:34:31 PM;-0.2024578;1.231732;2.707755;-0.3740038;1.329598;2.326448
1/24/2025 9:34:31 PM;-0.1839711;1.2128;2.726162;-0.3407979;1.308619;2.335971
1/24/2025 9:34:31 PM;-0.180326;1.212259;2.732303;-0.3169958;1.295056;2.330885
1/24/2025 9:34:31 PM;-0.1847762;1.21883;2.739058;-0.3109873;1.296805;2.314911
1/24/2025 9:34:31 PM;-0.1874645;1.225906;2.738875;-0.3158376;1.2993;2.301554
1/24/2025 9:34:32 PM;-0.1882483;1.225964;2.738437;-0.3245169;1.304129;2.297764
1/24/2025 9:34:32 PM;-0.1901098;1.227964;2.738418;-0.3293485;1.308825;2.297409
1/24/2025 9:34:32 PM;-0.1912749;1.227009;2.737449;-0.3342529;1.310028;2.293928
1/24/2025 9:34:32 PM;-0.1897281;1.224149;2.737741;-0.3349248;1.309758;2.293008
1/24/2025 9:34:32 PM;-0.1898918;1.222346;2.740327;-0.3355771;1.30917;2.29369
1/24/2025 9:34:32 PM;-0.1942562;1.223412;2.747244;-0.3345722;1.30673;2.289539
1/24/2025 9:34:32 PM;-0.202037;1.233353;2.7497;-0.3357956;1.301234;2.285042
1/24/2025 9:34:32 PM;-0.2193918;1.22715;2.74537;-0.3434769;1.300104;2.290626
1/24/2025 9:34:32 PM;-0.2174581;1.208635;2.740604;-0.350943;1.309454;2.315514
1/24/2025 9:34:32 PM;-0.1883116;1.188818;2.717953;-0.3690944;1.293031;2.383571
1/24/2025 9:34:32 PM;-0.1843987;1.187612;2.711939;-0.3631461;1.288456;2.396746
1/24/2025 9:34:32 PM;-0.2202612;1.190733;2.705055;-0.4045488;1.290967;2.453765
1/24/2025 9:34:32 PM;-0.2506837;1.216897;2.690277;-0.3342555;1.260654;2.431002
1/24/2025 9:34:32 PM;-0.2496873;1.21349;2.684081;-0.2897024;1.225467;2.414637
1/24/2025 9:34:32 PM;-0.2461036;1.191577;2.686012;-0.3333236;1.234237;2.457486
1/24/2025 9:34:32 PM;-0.212885;1.178273;2.686863;-0.3586262;1.265142;2.481965
1/24/2025 9:34:32 PM;-0.2149906;1.184569;2.646687;-0.3789288;1.263915;2.531144
1/24/2025 9:34:32 PM;-0.2209638;1.138288;2.529016;-0.3885093;1.25432;2.57329
1/24/2025 9:34:33 PM;-0.2202507;1.117424;2.506168;-0.4025953;1.244825;2.602457
1/24/2025 9:34:33 PM;-0.2545386;1.123985;2.511687;-0.4063154;1.248746;2.614205
1/24/2025 9:34:33 PM;-0.2892517;1.13097;2.521524;-0.4077186;1.247882;2.61973
1/24/2025 9:34:33 PM;-0.2743148;1.130471;2.533329;-0.4055974;1.248913;2.612206
1/24/2025 9:34:33 PM;-0.2610403;1.124305;2.54019;-0.3997253;1.249753;2.594531
1/24/2025 9:34:33 PM;-0.2566655;1.133755;2.554904;-0.393836;1.256231;2.58373
1/24/2025 9:34:33 PM;-0.2581985;1.143153;2.556737;-0.3873652;1.253272;2.578396
1/24/2025 9:34:33 PM;-0.2568906;1.149376;2.562013;-0.38365;1.257468;2.56386
1/24/2025 9:34:33 PM;-0.2407122;1.156446;2.590158;-0.3623327;1.26625;2.508303
1/24/2025 9:34:33 PM;-0.2141683;1.154649;2.632674;-0.3322265;1.271438;2.442711
1/24/2025 9:34:33 PM;-0.2257075;1.159846;2.632773;-0.3137891;1.277243;2.373291
1/24/2025 9:34:33 PM;-0.1652372;1.201441;2.846792;-0.2972535;1.257073;2.324212
1/24/2025 9:34:33 PM;-0.1284168;1.162966;2.968718;-0.2860147;1.245492;2.283977
1/24/2025 9:34:33 PM;-0.1705257;1.197853;2.904265;-0.2784673;1.244496;2.244068
1/24/2025 9:34:33 PM;-0.1744027;1.215304;2.919047;-0.2786285;1.242711;2.237118
1/24/2025 9:34:33 PM;-0.1692377;1.203043;2.936014;-0.284718;1.237522;2.225321
1/24/2025 9:34:33 PM;-0.1577643;1.202927;2.950504;-0.2884731;1.239805;2.229648
1/24/2025 9:34:33 PM;-0.1701264;1.208272;2.944806;-0.2835979;1.232359;2.23852
1/24/2025 9:34:34 PM;-0.1791503;1.212562;2.933889;-0.2827973;1.234223;2.245196
1/24/2025 9:34:34 PM;-0.1848713;1.217795;2.918957;-0.2815299;1.231198;2.24779
1/24/2025 9:34:34 PM;-0.1832457;1.219311;2.910311;-0.2794965;1.233658;2.254986
1/24/2025 9:34:34 PM;-0.1945805;1.234859;2.887173;-0.2760037;1.234039;2.263149
1/24/2025 9:34:34 PM;-0.2180381;1.241439;2.84281;-0.2679049;1.231501;2.290387
1/24/2025 9:34:34 PM;-0.2446989;1.266741;2.768658;-0.2593991;1.227655;2.351998
1/24/2025 9:34:34 PM;-0.2911808;1.256094;2.69294;-0.2540326;1.21554;2.437525
1/24/2025 9:34:34 PM;-0.3226004;1.246949;2.61235;-0.2996401;1.20252;2.516701
1/24/2025 9:34:34 PM;-0.337045;1.232871;2.561492;-0.3229553;1.192145;2.578916
1/24/2025 9:34:34 PM;-0.3688473;1.218338;2.594171;-0.3057213;1.187338;2.549771
1/24/2025 9:34:34 PM;-0.3442035;1.26087;2.637362;-0.2852996;1.191629;2.504131
1/24/2025 9:34:34 PM;-0.3392966;1.252956;2.649005;-0.289155;1.181732;2.480579
1/24/2025 9:34:34 PM;-0.3364599;1.249608;2.647094;-0.2934844;1.185639;2.47383
1/24/2025 9:34:34 PM;-0.3353735;1.249784;2.647324;-0.2941785;1.190102;2.474934
1/24/2025 9:34:34 PM;-0.334784;1.24929;2.648684;-0.2865787;1.191517;2.475361
1/24/2025 9:34:34 PM;-0.3362971;1.249393;2.647291;-0.2771942;1.200918;2.47417
1/24/2025 9:34:34 PM;-0.3365071;1.24956;2.64524;-0.2785612;1.189881;2.47226
1/24/2025 9:34:34 PM;-0.337271;1.248598;2.64561;-0.2822959;1.179916;2.469847
1/24/2025 9:34:35 PM;-0.3318865;1.244675;2.648151;-0.2817953;1.182657;2.465726
1/24/2025 9:34:35 PM;-0.3086687;1.231104;2.683115;-0.2820756;1.186781;2.459108
1/24/2025 9:34:35 PM;-0.2900937;1.244867;2.750788;-0.2753141;1.205562;2.412909
1/24/2025 9:34:35 PM;-0.2860362;1.269041;2.774672;-0.295567;1.247816;2.27636
1/24/2025 9:34:35 PM;-0.2863852;1.269634;2.767453;-0.2966328;1.2315;2.298631
1/24/2025 9:34:35 PM;-0.3904314;1.213925;2.586915;-0.3036516;1.24407;2.378198
1/24/2025 9:34:35 PM;-0.4127129;1.156173;2.480529;-0.3025128;1.251186;2.405994
1/24/2025 9:34:35 PM;-0.3715184;1.166025;2.52896;-0.3033265;1.242763;2.400647
1/24/2025 9:34:35 PM;-0.3349351;1.191376;2.609702;-0.313835;1.23338;2.385984
1/24/2025 9:34:35 PM;-0.3333666;1.198042;2.615124;-0.32406;1.227678;2.381276
1/24/2025 9:34:35 PM;-0.3406466;1.205132;2.617421;-0.3197243;1.220773;2.385877
1/24/2025 9:34:35 PM;-0.3449368;1.205799;2.615523;-0.3086828;1.211496;2.391314
1/24/2025 9:34:35 PM;-0.3459989;1.206692;2.614235;-0.2987677;1.209511;2.389494
1/24/2025 9:34:35 PM;-0.345106;1.205994;2.612606;-0.2806722;1.215775;2.393851
1/24/2025 9:34:35 PM;-0.3486492;1.221349;2.620306;-0.2790515;1.238898;2.412114
1/24/2025 9:34:35 PM;-0.3546723;1.250671;2.660201;-0.3139132;1.258438;2.405591
1/24/2025 9:34:35 PM;-0.3538486;1.312325;2.756504;-0.3444046;1.268668;2.381198
1/24/2025 9:34:35 PM;-0.3129157;1.307251;2.847313;-0.3223454;1.259115;2.336856
1/24/2025 9:34:36 PM;-0.2861114;1.246257;2.842901;-0.2739686;1.242127;2.342316
1/24/2025 9:34:36 PM;-0.3238647;1.286246;2.762194;-0.1951769;1.228161;2.386709
1/24/2025 9:34:36 PM;-0.3022618;1.304697;2.747638;-0.2052583;1.224376;2.413164
1/24/2025 9:34:36 PM;-0.2768243;1.273266;2.774976;-0.2433074;1.240928;2.427687
1/24/2025 9:34:36 PM;-0.2809112;1.238951;2.769841;-0.2601321;1.235975;2.426978
1/24/2025 9:34:36 PM;-0.3317546;1.238777;2.713403;-0.2689142;1.243503;2.417673
1/24/2025 9:34:36 PM;-0.3425871;1.243339;2.705642;-0.2734461;1.246132;2.396908
1/24/2025 9:34:36 PM;-0.3359928;1.252022;2.704611;-0.2988096;1.242485;2.398684
1/24/2025 9:34:36 PM;-0.3462156;1.261446;2.712696;-0.3032158;1.243605;2.415718
1/24/2025 9:34:36 PM;-0.3507587;1.260983;2.714036;-0.3040873;1.242008;2.418846
1/24/2025 9:34:36 PM;-0.3444395;1.244561;2.713232;-0.3549964;1.249844;2.393165
1/24/2025 9:34:36 PM;-0.3442341;1.2434;2.726948;-0.3781605;1.258548;2.408188
1/24/2025 9:34:36 PM;-0.3467288;1.254111;2.735741;-0.3395669;1.246422;2.423792
1/24/2025 9:34:36 PM;-0.3472611;1.268036;2.739301;-0.3118444;1.24201;2.420093
1/24/2025 9:34:36 PM;-0.337536;1.269581;2.747098;-0.3049272;1.23483;2.400283
1/24/2025 9:34:36 PM;-0.3285028;1.265492;2.767916;-0.3265333;1.252137;2.369954
1/24/2025 9:34:36 PM;-0.2976276;1.270671;2.792509;-0.3177571;1.282377;2.372521
1/24/2025 9:34:36 PM;-0.2763686;1.279159;2.820609;-0.3063027;1.279356;2.369192
1/24/2025 9:34:37 PM;-0.2739151;1.28948;2.833899;-0.3076966;1.26747;2.356009
1/24/2025 9:34:37 PM;-0.2685319;1.264128;2.85041;-0.3088061;1.283093;2.372389
1/24/2025 9:34:37 PM;-0.2751726;1.268185;2.851204;-0.3220983;1.262745;2.424674
1/24/2025 9:34:37 PM;-0.28319;1.260243;2.831701;-0.316541;1.250869;2.45785
1/24/2025 9:34:37 PM;-0.2877172;1.253955;2.82105;-0.3206167;1.248937;2.462744
1/24/2025 9:34:37 PM;-0.2919423;1.258616;2.825846;-0.3203576;1.248193;2.431953
1/24/2025 9:34:37 PM;-0.2949941;1.267684;2.836471;-0.2921968;1.244978;2.402933
1/24/2025 9:34:37 PM;-0.3087028;1.2784;2.84131;-0.3013428;1.25297;2.390843
1/24/2025 9:34:37 PM;-0.3154232;1.281943;2.840383;-0.3141686;1.258698;2.386105
1/24/2025 9:34:37 PM;-0.3150628;1.281348;2.842394;-0.317926;1.262449;2.387198
1/24/2025 9:34:37 PM;-0.3223493;1.284644;2.840257;-0.3143502;1.261271;2.400287
1/24/2025 9:34:37 PM;-0.3260812;1.278127;2.847283;-0.3116692;1.249492;2.390308
1/24/2025 9:34:37 PM;-0.3376786;1.270829;2.839784;-0.3232698;1.238041;2.380827
1/24/2025 9:34:37 PM;-0.3238313;1.271312;2.834069;-0.3222256;1.242532;2.384097
1/24/2025 9:34:37 PM;-0.3223284;1.263694;2.816781;-0.2984609;1.243744;2.447577
1/24/2025 9:34:37 PM;-0.3257493;1.251244;2.81276;-0.2895964;1.250553;2.447265
1/24/2025 9:34:37 PM;-0.323679;1.261256;2.824153;-0.2896901;1.236993;2.423602
1/24/2025 9:34:37 PM;-0.3227881;1.263834;2.829308;-0.2970608;1.23424;2.419786
1/24/2025 9:34:38 PM;-0.3225699;1.26403;2.829336;-0.3016404;1.23822;2.425304
1/24/2025 9:34:38 PM;-0.3233827;1.265349;2.82706;-0.3080688;1.242221;2.429671
1/24/2025 9:34:38 PM;-0.326343;1.265345;2.823447;-0.3092846;1.245515;2.432298
1/24/2025 9:34:38 PM;-0.3276768;1.264636;2.820955;-0.3081321;1.246913;2.432108
1/24/2025 9:34:38 PM;-0.3164067;1.263193;2.812472;-0.309547;1.243972;2.431437
1/24/2025 9:34:38 PM;-0.3152988;1.263794;2.809838;-0.3117086;1.23602;2.413727
1/24/2025 9:34:38 PM;-0.3257718;1.260286;2.808124;-0.3013384;1.224889;2.388775
1/24/2025 9:34:38 PM;-0.3307348;1.238728;2.799017;-0.2965046;1.221683;2.382994
1/24/2025 9:34:38 PM;-0.3239916;1.23602;2.795447;-0.2857389;1.224961;2.374811
1/24/2025 9:34:38 PM;-0.3046628;1.244382;2.787345;-0.2719926;1.212625;2.359812
1/24/2025 9:34:38 PM;-0.2590311;1.215285;2.781097;-0.2277735;1.186981;2.340413
1/24/2025 9:34:38 PM;-0.2462739;1.182773;2.776032;-0.2130087;1.15791;2.345246
1/24/2025 9:34:38 PM;-0.2538349;1.176191;2.76915;-0.2080325;1.144786;2.359457
1/24/2025 9:34:38 PM;-0.2468171;1.168336;2.759552;-0.1969998;1.131213;2.374861
1/24/2025 9:34:38 PM;-0.2364258;1.139136;2.750307;-0.1860473;1.11335;2.388667
1/24/2025 9:34:38 PM;-0.2237726;1.1191;2.728619;-0.1917152;1.109356;2.401777
1/24/2025 9:34:38 PM;-0.2159479;1.107789;2.736786;-0.205739;1.11488;2.40984
1/24/2025 9:34:38 PM;-0.2143267;1.110602;2.738338;-0.1976435;1.108158;2.405853
1/24/2025 9:34:39 PM;-0.2041051;1.108088;2.739501;-0.1875944;1.106366;2.395714
1/24/2025 9:34:39 PM;-0.197259;1.106356;2.734957;-0.1889459;1.110909;2.385499
1/24/2025 9:34:39 PM;-0.1982658;1.110896;2.736435;-0.2004609;1.126795;2.38887
1/24/2025 9:34:39 PM;-0.2029395;1.105305;2.741219;-0.2006778;1.141088;2.392127
1/24/2025 9:34:39 PM;-0.2030725;1.102924;2.74409;-0.1876779;1.153934;2.382722
1/24/2025 9:34:39 PM;-0.2078785;1.10571;2.744146;-0.131565;1.192165;2.35874
1/24/2025 9:34:39 PM;-0.2067135;1.107321;2.73613;-0.09924394;1.201108;2.329504
1/24/2025 9:34:39 PM;-0.1996321;1.106918;2.733307;-0.1316388;1.254912;2.341967
1/24/2025 9:34:39 PM;-0.1926107;1.101085;2.738137;-0.1380023;1.269469;2.353396
1/24/2025 9:34:39 PM;-0.1931505;1.102883;2.742637;-0.1301757;1.261938;2.341259
1/24/2025 9:34:39 PM;-0.2001101;1.108653;2.747059;-0.1245131;1.26657;2.338388
1/24/2025 9:34:39 PM;-0.204381;1.110068;2.745999;-0.1250988;1.270254;2.33976
1/24/2025 9:34:39 PM;-0.2040631;1.109143;2.745352;-0.1169274;1.282556;2.321935
1/24/2025 9:34:39 PM;-0.2038638;1.10675;2.747595;-0.08878392;1.304462;2.30694
1/24/2025 9:34:39 PM;-0.2054132;1.106593;2.750395;-0.07223183;1.318305;2.289327
1/24/2025 9:34:39 PM;-0.2084105;1.109;2.748276;-0.07254678;1.326442;2.290786
1/24/2025 9:34:39 PM;-0.2129133;1.113736;2.744414;-0.0669921;1.33187;2.298529
1/24/2025 9:34:39 PM;-0.2156838;1.116182;2.745197;-0.05924863;1.322131;2.311351
1/24/2025 9:34:40 PM;-0.2192243;1.119404;2.747428;-0.06368738;1.314305;2.313346
1/24/2025 9:34:40 PM;-0.2204185;1.119547;2.748077;-0.06816798;1.315554;2.308711
1/24/2025 9:34:40 PM;-0.2189171;1.118098;2.749455;-0.07064766;1.316797;2.307382
1/24/2025 9:34:40 PM;-0.2136241;1.11398;2.751974;-0.0699268;1.316831;2.30484
1/24/2025 9:34:40 PM;-0.2100154;1.110235;2.753013;-0.08017498;1.311684;2.305686
1/24/2025 9:34:40 PM;-0.2049034;1.106651;2.756677;-0.1102616;1.326137;2.309286
1/24/2025 9:34:40 PM;-0.2060602;1.105001;2.756945;-0.1337114;1.357482;2.296469
1/24/2025 9:34:40 PM;-0.2115484;1.107417;2.755303;-0.180151;1.363249;2.293652
1/24/2025 9:34:40 PM;-0.2123399;1.10907;2.754788;-0.1797028;1.349625;2.299226
1/24/2025 9:34:40 PM;-0.210937;1.106343;2.753167;-0.1498274;1.340065;2.287062
1/24/2025 9:34:40 PM;-0.2056454;1.095958;2.749465;-0.1586309;1.337891;2.294164
1/24/2025 9:34:40 PM;-0.2029837;1.090744;2.748134;-0.1624392;1.328907;2.30238
1/24/2025 9:34:40 PM;-0.2016462;1.084993;2.746494;-0.1394301;1.292557;2.29461
1/24/2025 9:34:40 PM;-0.2014884;1.083974;2.747896;-0.1360933;1.282367;2.2934
1/24/2025 9:34:40 PM;-0.1983032;1.086206;2.750166;-0.1422076;1.282534;2.295311
1/24/2025 9:34:40 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:40 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:40 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:41 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:41 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:41 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:41 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:41 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:41 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:41 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
1/24/2025 9:34:41 PM;-0.201002;1.087804;2.753012;-0.1537009;1.286932;2.297947
