timestamp;leftHandX;leftHandY;leftHandZ;rightHandX;rightHandY;rightHandZ
1/24/2025 9:16:06 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:07 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:07 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:07 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:07 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:07 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:08 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:09 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:10 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
1/24/2025 9:16:11 PM;-0.695;1.728;2.536;-0.695;1.728;2.536
